166,"Melo,Fab",0.0
167,"Jenkins,John",0.0
168,"Cunningham,Jared",0.0
169,"Wroten,Tony",0.0
170,"Plumlee,Miles",0.0
171,"Moultrie,Arnett",0.0
172,"Jones,Perry",0.0
173,"Teague,Marquis",0.0
174,"Irving,Kyrie",0.0
175,"Williams,Derrick",0.0
176,"Kanter,Enes",0.0
177,"Thompson,Tristan",0.0
178,"Valanciunas,Jonas",0.0
179,"Vesely,Jan",0.0
180,"Biyombo,Bismack",0.0
181,"Knight,Brandon",0.0
182,"Walker,Kemba",0.0
183,"Fredette,Jimmer",0.0
184,"Thompson,Klay",0.0
185,"Burks,Alec",0.0
186,"Morris,Markieff",0.0
187,"Morris,Marcus",0.0
188,"Leonard,Kawhi",0.0
189,"Vucevic,Nikola",0.0
190,"Shumpert,Iman",0.0
191,"Singleton,Chris",0.0
192,"Harris,Tobias",0.0
193,"Motiejunas,Donatas",0.0
194,"Smith,Nolan",0.0
195,"Faried,Kenneth",0.0
196,"Mirotic,Nikola",0.0
197,"Jackson,Reggie",0.0
198,"Brooks,MarShon",0.0
199,"Hamilton,Jordan",0.0
200,"Johnson,JaJuan",0.0
201,"Cole,Norris",0.0
202,"Joseph,Cory",0.0
203,"Wall,John",0.0
204,"Turner,Evan",0.0
205,"Favors,Derrick",0.0
206,"Johnson,Wesley",0.0
207,"Cousins,DeMarcus",0.0
208,"Udoh,Ekpe",0.0
209,"Monroe,Greg",0.0
210,"Aminu,Al-Farouq",0.0
211,"Hayward,Gordon",0.0
212,"George,Paul",0.0
213,"Aldrich,Cole",0.0
214,"Henry,Xavier",0.0
215,"Davis,Ed",0.0
216,"Patterson,Patrick",0.0
217,"Sanders,Larry",0.0
218,"Babbitt,Luke",0.0
219,"Seraphin,Kevin",0.0
220,"Bledsoe,Eric",0.0
221,"Bradley,Avery",0.0
222,"Anderson,James",0.0
223,"Brackins,Craig",0.0
224,"Williams,Elliot",0.0
225,"Booker,Trevor",0.0
226,"James,Damion",0.0
227,"Jones,Dominique",0.0
228,"Pondexter,Quincy",0.0
229,"Crawford,Jordan",0.0
230,"Vasquez,Greivis",0.0
231,"Orton,Daniel",0.0
232,"Griffin,Blake",0.0
233,"Thabeet,Hasheem",0.0
